PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,PCA 11,PCA 12,PCA 13,PCA 14,PCA 15,PCA 16,PCA 17,PCA 18,PCA 19,PCA 20,PCA 21,PCA 22,PCA 23,PCA 24,PCA 25,PCA 26,PCA 27,PCA 28,PCA 29,PCA 30,PCA 31,PCA 32,PCA 33,PCA 34,PCA 35,PCA 36,PCA 37,PCA 38,PCA 39,PCA 40
-112578052.90094034,932226346.9855576,220000233.2637585,-124865108.3194512,-181693905.12227622,-227162644.7602047,400074256.598489,678506403.6497027,111218147.17510204,238904793.15916854,-172673700.9674788,-3542773.743114999,-3534561.634747288,-173414942.76098654,212943428.24859482,-47981983.56548273,60562929.84318214,-139383554.722654,261054464.41045257,218408867.01784912,-245837025.96938208,2766665817.4866266,253158662.81142735,-800383516.6407334,986933.3801213087,-182983155.48818377,147391755.27901137,108512072.08528842,137521965.5438621,262972.5323916989,-219145391.1119263,-456741249.3879429,-121663812.74911645,208129034.11180866,386040822.14611745,862925399.16598,55267971.40790129,87673345.48964946,139155651.11700943,-138908812.22900885
-127107283.443631,1050522688.793126,246619458.78719947,-140556705.83697602,-204646595.32376182,-256525805.50759336,451191032.4596665,764332789.0634432,125491580.02317771,269237475.2085411,-194977238.7467181,-3975830.735942127,-3966654.6916282186,-195413035.9232997,239947613.69350213,-54123442.345512874,67995548.55600724,-157741420.569064,294090459.88099384,247510345.38109267,-277121832.70878536,3117717414.231987,285121373.8911152,-901593941.1432723,1221218.477832929,-206342859.48604232,166751465.9710107,122372294.12778689,154620990.22034454,762604.3034383005,-246995635.37976944,-514864811.61098504,-137480830.48536113,233661342.5702394,435230972.14895236,972351086.0780917,62912403.64360919,98776539.14592364,156537193.18151787,-156563688.92731062
-140885303.49606884,1164620641.3019483,273549824.98755366,-155839743.1352001,-226884972.08870652,-284327270.77398175,500156261.32609785,847377992.115254,139103426.13642305,298477679.62664664,-216110042.86385986,-4409493.89354215,-4399312.499157479,-216637831.19975764,266010450.43694964,-59995951.70712614,75408788.74012813,-174798987.10217515,326041962.57429916,274237920.37469727,-307210274.7899671,3456337932.759241,316106706.3781201,-999556328.7694194,1341688.1482107332,-228738262.95630637,184789214.6665272,135653128.60304472,171453759.55521047,793386.7419814402,-273817361.48130137,-570766237.3000706,-152370499.91856107,259137512.05789682,482479065.0332353,1077967314.0530026,69674927.97114933,109507205.69916078,173569707.46114984,-173565062.50020823
-181751964.3292004,1503033153.3312547,353418124.1685085,-201168278.64687073,-292843037.1132842,-366788848.6458028,645388084.5169436,1093687313.375912,179476757.28965402,385203774.16945255,-278791815.15003055,-5695642.7414298905,-5682479.965790299,-279590166.8345152,343312264.0330119,-77413942.47711176,97395027.43744454,-225394867.92011225,420809091.29853797,353518515.50757927,-396452549.7682188,4460680274.80716,408007831.5614646,-1290109239.8718092,1699544.4934308229,-295163444.2882618,238292231.1965231,175044344.79048836,221377664.08905166,887118.8924044059,-353370356.76410145,-736569721.7744945,-196534924.1543679,334694820.00974077,622617041.9952211,1391222778.6972334,89735710.82949764,141334045.55091694,224086408.25427338,-223990980.12144485
-232638452.8752565,1924417979.7172487,452867960.45130426,-257610371.54119864,-374972707.74163854,-469468632.00851166,826228130.6637526,1400386787.5758858,229748940.96510452,493193402.89910895,-356842085.5611571,-7297123.498305196,-7280248.300570425,-357977205.4900051,439566992.84433687,-99102545.38183242,124771727.0243148,-288396241.71510404,538811257.8377457,452237905.59944195,-507575351.8746962,5711268165.514951,522441275.9606207,-1651899949.764997,2145191.74143285,-377874851.98361963,304913506.99307483,224093586.9475849,283541770.29655755,1004046.3990167796,-452428236.0083478,-943025105.6439732,-251527802.2892759,428776882.12769115,797114324.4675655,1781282490.65783,114715321.05310462,180964206.03446004,286988697.7320663,-286780381.0675277
-260694574.09630892,2156752970.074912,507704277.33485883,-288730725.99045074,-420256072.77850527,-526080707.4015803,925935240.9926263,1569489535.535253,257466582.66152108,552734583.4552017,-399874790.4339143,-8180163.37501168,-8161240.754280219,-401196748.9099203,492638109.8491238,-111060644.43187055,139866861.81955537,-323130861.00924283,603873256.021986,506664073.0582757,-568843841.8078943,6400793158.454587,585535808.2135785,-1851378091.6188686,2390613.295215998,-423478253.30611134,341644038.6588674,251137132.2649017,317817581.6138177,1067224.6837366126,-507044733.0835792,-1056856026.3768382,-281847678.2204734,480652466.97915953,893324706.3067887,1996346254.8622937,128486348.76715696,202814780.94245386,321671308.35148734,-321399905.92851394
-287993650.2364681,2382821298.8911448,561063176.0615263,-319011902.7862342,-464318152.1236026,-581165162.5441309,1022952553.6974508,1734031530.7461357,284436418.2678287,610669784.6736127,-441746348.6232468,-9039407.109834893,-9018492.099384313,-443250561.8697845,544277786.5649084,-122696131.09513897,154555164.3605223,-356927749.82417226,667180488.8453399,559620438.5335096,-628459651.4048371,7071719949.706105,646928743.5371449,-2045476239.8639667,2629264.9765877086,-467851462.38659066,377383008.21870095,277451140.33591795,351169338.1556366,1128104.6579997886,-560188032.0307506,-1167616419.0872288,-311349240.4654289,531129936.5564921,986939779.6525967,2205609304.4045672,141885141.79086885,224076011.0960992,355418787.9897006,-355085619.7733624
-345609330.3212371,2859935434.1134496,673668995.3446102,-382919073.99114585,-557309974.8208369,-697423254.2188408,1227708339.2292347,2081293643.9391103,341356804.6428675,732941333.0905421,-530117983.12541014,-10852735.255180612,-10827616.074071756,-532004517.59410256,653262509.7676555,-147252951.1913168,185553162.6878905,-428259408.3055043,800788998.29453,671392034.0040522,-754278519.0842689,8487701690.126858,776496766.9198173,-2455115754.669353,3133570.10375797,-561501334.4428287,452813378.94344705,332987046.2937631,421555770.87063587,1259240.0753236671,-672346478.4364883,-1401375683.7885904,-373614058.11377037,637656974.3869287,1184514235.334319,2647255703.6360946,170166691.3114276,268947440.3973354,426640819.6661525,-426179018.4680902
-416900744.01410985,3450294167.297481,812999981.1297277,-461994514.9744341,-672373551.928831,-841276445.3820927,1481064093.80023,2510979043.147158,411787689.6013796,884234442.282885,-639465503.9696355,-13096425.169047464,-13066105.765953157,-641824507.6407155,788115093.7924731,-177638512.840796,223908236.71010712,-516523028.73133534,966109789.3518149,809695340.1735916,-909961049.4002057,10239771258.210485,936817896.794672,-2961983949.720406,3757774.6741048046,-677379512.5902386,546148500.7117646,401704702.9594808,508648057.4511405,1422308.1893821098,-811126167.7870303,-1690618731.5086315,-450658300.0468585,769467049.8303503,1428984017.3237176,3193728192.0635085,205162010.3469987,324469200.0475498,514767172.1296869,-514146716.1179556
-389820754.690153,3226065676.196026,760091715.7843795,-431961703.00042605,-628671348.7166383,-786633538.2830395,1384831901.864371,2347779613.704894,385035328.2594767,826770562.019513,-597929761.8261635,-12244383.503828846,-12216039.563278431,-600113024.7909223,736895898.1323103,-166097058.9935006,209342638.93391237,-482992740.6675787,903318930.8746419,757152454.3309438,-850829295.4200689,9574305112.306509,875926655.4959682,-2769469918.618257,3519683.96176312,-633365691.3582342,510692172.2710143,375603691.09047806,475572176.0288011,1356036.0979460452,-758414841.5251892,-1580757682.7956326,-421392031.6264824,719411433.985368,1336128277.2532427,2986169159.128518,191864328.06159702,303381268.73441505,481297819.4436861,-480734797.610025
-386025524.96360844,3194647930.9366612,752683450.7729923,-427754255.39179593,-622548445.0368458,-778975196.7907691,1371347051.7587497,2324913988.4952893,381286302.9559466,818718956.5079657,-592108482.1404052,-12125067.033101214,-12096998.109496966,-594268662.581534,729719395.4335973,-164479729.2636695,207302763.62086812,-478292093.8797429,894521348.2008036,749785115.5404258,-842543713.5467948,9481063518.172335,867395513.356312,-2742497200.141771,3485911.343568517,-627198139.2191426,505721625.50921124,371946208.97422975,470939088.30608684,1344963.5177033197,-751029045.8592187,-1565363863.2978985,-417289943.68692183,712401256.684434,1323117029.2941093,2957087361.8976974,189998712.8894576,300426617.4010086,476609323.3304489,-476053188.88103974
-417201861.90747714,3452815365.5336165,813612839.8465511,-462334322.033518,-672866374.6075634,-841883432.9949968,1482141293.5405297,2512817803.0057144,412086263.62910426,884880365.291628,-639927090.5961729,-13106240.334849428,-13075894.704005353,-642293606.8553742,788691234.577588,-177767565.676782,224075471.40608886,-516890775.9992634,966817071.3888983,810266940.7498393,-910624683.1769083,10247254086.430122,937504793.6513813,-2964153464.1140327,3758948.5358479246,-677872459.019384,546538066.0901139,401996917.2165518,509024834.96466655,1416585.905762623,-811718272.7261262,-1691851701.3702996,-450982100.19128126,770041994.1906501,1430025281.102902,3196062998.237087,205302816.8565875,324706605.44407433,515147311.03510046,-514522008.41014266
-398733620.0299919,3299888273.020934,777524931.8623754,-441851073.324934,-643060559.1205162,-804617695.0275018,1416510568.679395,2401512625.9971957,393841214.7190107,845689186.39713,-611600229.8041266,-12525089.454610389,-12496090.577451626,-613845753.4419425,753758944.6205313,-169896276.54446083,214140808.0537544,-494024538.6643008,923992532.8389145,774435892.1666346,-870296218.0935619,9793396404.654976,895975610.5514567,-2832855088.810889,3596884.084165085,-647854770.6117027,522358160.0632424,384195917.53578657,486465596.82591856,1372716.1630050216,-775768502.2382178,-1616925318.096501,-431023174.07851535,735900846.4071375,1366696883.5232751,3054504514.941878,196235383.00746077,310324271.375475,492319945.82196176,-491734676.3600117
-413495815.1404076,3422133299.239272,806376329.3659263,-458225182.6378839,-666886681.887788,-834405132.8261874,1468972630.9365537,2490487239.55389,408425242.44114566,877017315.1804596,-634242640.2626333,-12989695.47700317,-12959620.195079789,-636586071.9211609,781682746.9196081,-176188178.23121443,222083009.05998394,-512301075.9741126,958225377.8179184,803073944.9528126,-902533238.3399941,10156195811.987019,929173192.4588265,-2937811870.8255277,3726107.7311777095,-671849528.6713952,541684840.30228,398425194.375521,504499781.48779994,1406387.1812708226,-804505473.4825821,-1676818576.4229786,-446976564.359975,763194804.1600446,1417318979.7567408,3167662068.338776,203481718.51095584,321821109.1760291,510568238.7775799,-509950060.2800047
-428113693.60126764,3543183673.197918,834946075.3885921,-474439304.2113934,-690479987.3741554,-863901343.0990442,1520921931.3508925,2578592384.55106,422866701.7169135,908039263.3721966,-656663681.2283432,-13449763.336274846,-13418621.369054835,-659104160.8348075,809333659.3046349,-182418574.8643301,229947649.15166593,-530398832.96189255,992123689.1216102,831431810.3437837,-934455192.4841931,10515449717.931644,962046380.0735713,-3041743041.7652187,3854055.61714634,-695609761.3416774,560822502.577582,412515406.06315887,522357809.90307194,1439613.0169569945,-832961597.5038184,-1736126465.5770512,-462773977.86871326,790222240.4447263,1467446301.908005,3279713809.0485053,210657065.97696635,333205608.1257972,528638268.5450728,-527987423.20252866
-368553118.9847932,3049985138.424272,718557543.093232,-408379328.40776384,-594354307.2561876,-743718462.1064918,1309259905.732151,2219626292.5725474,364025769.7469656,781645560.5879372,-565308863.9223582,-11575476.38821308,-11548680.918095574,-567358215.5082321,696675026.9513948,-157033340.88017952,197907239.62588882,-456655481.48896307,854011916.5302061,715877826.4621359,-804393816.3015026,9051732940.398813,828112066.5599313,-2618297511.065337,3331624.404452167,-598801354.0076255,482842443.4324259,355106365.6097896,449602172.2420214,1299212.3086300443,-717021651.1655518,-1494485050.2982802,-398406162.6993185,680113083.7539029,1263209114.53814,2823179491.533961,181415564.04118928,286821714.3131228,455018075.86280924,-454497046.65343577
-383896567.9353997,3177042837.975357,748544374.2938201,-425398014.2099765,-619118422.683805,-774678757.5385467,1363787448.0580113,2312103659.8679194,379184004.6072724,814207072.508186,-588842811.6907384,-12058368.869068427,-12030454.414928688,-590993808.4984589,725698140.3839747,-163572955.18956566,206162038.15954292,-475651727.91748905,889592424.4771442,745643779.0031501,-837899996.3815657,9428815385.429407,862616586.2318869,-2727386268.388144,3465941.001298929,-623740793.087375,502930194.0706829,369895863.0269075,468346232.2793401,1334352.5435531142,-746889984.4996065,-1556736285.6914756,-414987711.4029434,708481323.8315179,1315824222.885953,2940791930.9115796,188947335.50028354,298771184.268429,473984707.3263943,-473429560.16909015
-421369782.35976595,3487349536.0229254,821776139.4040644,-466961494.3155438,-679598277.4026786,-850293071.1043195,1496958360.853168,2537955770.5719957,416204656.08200777,893730414.1061763,-646319684.3427513,-13237660.766694115,-13207012.67291856,-648717804.7814299,796579842.928978,-179544495.51774713,226321620.25842336,-522047241.1257609,976488716.6177605,818343511.1896055,-919730736.1398885,10349745043.627256,946884725.6946086,-2993807251.0677643,3794362.4197793305,-684649569.7281635,551991362.5963757,406015785.92547214,514122952.7021669,1421478.0694589473,-819836042.2069747,-1708769864.4437647,-455485155.98263896,777761192.623197,1444324014.503569,3228030730.9116893,207343636.48751253,327954687.8651825,520305185.76293635,-519667571.8370034
-490181249.53719425,4057162266.175021,956251761.8773916,-543284167.3887514,-790656832.8327348,-989142401.401195,1741498364.5610063,2952685698.8960795,484185151.96350324,1039758234.8659228,-751863537.6980518,-15403195.550134076,-15367527.056922462,-754715741.4259694,926739135.4130398,-208872820.48924214,263340620.5007964,-607242326.2571377,1136055482.1698074,951840207.8570122,-1069995548.5981222,12040837939.495077,1101625490.2912073,-3483033389.8584776,4397354.011071023,-796495576.8772502,642081358.1436704,472342329.2064141,598182490.6224663,1581128.5854649064,-953786044.7482326,-1987947314.180247,-529849871.58064914,904979674.5854272,1680286608.5928752,3755484184.9286094,241124108.9910559,381544037.0393495,605363167.7272007,-604573900.7847695
-3374958048.5242853,27947063546.770416,6595350472.445974,-3743308262.8582883,-5446971721.107343,-6810071154.061089,11993760591.0991,20340833398.250095,3334193042.44684,7162087594.216998,-5176554859.806078,-106208587.69280116,-105962397.91766147,-5198779501.962451,6383796784.665745,-1438444537.8496072,1815607125.7874806,-4178557621.710734,7826109007.371596,6547643466.872291,-7369905763.235544,82941421441.5419,7589404618.889816,-23994569205.074814,29586071.409604464,-5485620177.846749,4418632869.1173935,3253065548.719269,4122748355.385501,7883378.913776066,-6569723393.459396,-13692570038.985746,-3647339833.5431476,6239465668.417844,11573055576.576977,25869499804.16034,1656869766.2272813,2628343592.9479227,4171726627.5430584,-4164323330.0540614
-3342061892.6051064,27672484866.00525,6529150404.453655,-3706364965.7890487,-5393343549.961087,-6743741640.500688,11876298409.703985,20140690213.891125,3301607778.564614,7091737464.422408,-5126119018.017764,-105147081.4054226,-104903371.60003166,-5147693524.110976,6321057219.2147,-1424368870.1386704,1797496381.7589607,-4138226906.6560755,7749119628.885713,6484809178.189542,-7297592820.1647215,82126493829.6014,7514663917.484041,-23758439809.79362,29412650.811908044,-5431874957.340097,4375928151.339046,3221201938.49096,4081862626.202217,8309317.8761608545,-6505221005.669922,-13558219090.991991,-3611913554.7849865,6177215556.766793,11459569693.923769,25615250421.97433,1641272222.6468096,2602496253.2768497,4130440733.803343,-4123439103.8194046
-3552458513.7863946,29414604739.751614,6940206133.8768425,-3939700611.7848687,-5732882250.470492,-7168287511.646693,12623966240.488167,21408649265.29119,3509458817.04706,7538196526.07413,-5448830177.937883,-111766589.38085859,-111507539.95469278,-5471766503.1765,6718999206.948972,-1514039466.7059996,1910660434.5316482,-4398741532.013389,8236965939.091059,6893045565.868801,-7757011539.300313,87296762556.37062,7987750892.217907,-25254154760.193672,31262756.43889234,-5773836735.743832,4651407563.257013,3423991644.7419157,4338839773.876294,8827734.10755159,-6914756519.273187,-14411774544.348066,-3839297839.9191413,6566111506.410351,12181004089.399624,27227857940.812176,1744591850.2788308,2766336467.750695,4390475274.66926,-4383029770.541638
